LangID,CountryID,LangStatus,Name
met,PG,L,Mato
meu,PG,L,Motu
mev,LR,L,Mano
mew,NG,L,Maaka
mey,MR,L,Hassaniyya
mez,US,L,Menominee
mfa,TH,L,Malay
mfb,ID,L,Bangka
mfc,CD,L,Mba
mfd,CM,L,Mendankwe-Nkwen
mfe,MU,L,Morisyen
mff,CM,L,Naki
mfg,GN,L,Mogofin
mfh,CM,L,Matal
mfi,CM,L,Wandala
mfj,CM,L,Mefele
mfk,CM,L,Mofu
mfl,NG,L,Putai
mfm,NG,L,Marghi South
mfn,NG,L,Mbembe
mfo,NG,L,Mbe
mfp,ID,L,Malay
mfq,TG,L,Moba
mfr,AU,L,Marithiel
mfs,MX,L,Mexican Sign Language
mft,PG,L,Mokerang
mfu,AO,L,Mbwela
mfv,GW,L,Mandjak
mfw,PG,X,Mulaha
mfx,ET,L,Melo
mfy,MX,L,Mayo
mfz,SS,L,Mabaan
mgb,TD,L,Mararit
mgc,SS,L,Morokodo
mgd,SS,L,Moru
mge,TD,L,Mango
mgf,ID,L,Maklew
mgg,CM,L,Mpumpong
mgh,MZ,L,Makhuwa-Meetto
mgi,NG,L,Lijili
mgj,NG,L,Abureni
mgk,ID,L,Mawes
mgl,PG,L,Maleu-Kilenge
mgm,TL,L,Mambae
mgn,CF,L,Mbangi
mgo,CM,L,MetaÃ¢â‚¬â„¢
mgp,NP,L,Magar
mgq,TZ,L,Malila
mgr,ZM,L,Mambwe-Lungu
mgs,TZ,L,Manda
mgt,PG,L,Mongol
mgu,PG,L,Mailu
mgv,TZ,L,Matengo
mgw,TZ,L,Matumbi
mgy,TZ,L,Mbunga
mgz,TZ,L,Mbugwe
mha,IN,L,Manda
mhb,GA,L,Mahongwe
mhc,MX,L,Mocho
mhd,TZ,L,Mbugu
mhe,MY,L,Mah Meri
mhf,PG,L,Mamaa
mhg,AU,L,Margu
mhi,UG,L,MaÃ¢â‚¬â„¢di
mhj,AF,L,Mogholi
mhk,CM,L,Mungaka
mhl,PG,L,Mauwake
mhm,MZ,L,Makhuwa-Moniga
mhn,IT,L,MÃƒÂ_cheno
mho,ZM,L,Mashi
mhp,ID,L,Malay
mhq,US,L,Mandan
mhr,RU,L,Mari
mhs,ID,L,Buru
mht,VE,L,Mandahuaca
mhu,IN,L,Digaro-Mishmi
mhw,NA,L,Mbukushu
mhx,MM,L,Lhao Vo
mhy,ID,L,MaÃ¢â‚¬â„¢anyan
mhz,ID,L,Mor
mia,US,L,Miami
mib,MX,L,Mixtec
mic,CA,L,Micmac
mid,IQ,L,Mandaic
mie,MX,L,Mixtec
mif,CM,L,Mofu-Gudur
mig,MX,L,Mixtec
mih,MX,L,Mixtec
mii,MX,L,Mixtec
mij,CM,L,Mungbam
mik,US,L,Mikasuki
mil,MX,L,Mixtec
mim,MX,L,Mixtec
min,ID,L,Minangkabau
mio,MX,L,Mixtec
mip,MX,L,Mixtec
miq,NI,L,MÃƒÂ_skito
mir,MX,L,Mixe
mit,MX,L,Mixtec
miu,MX,L,Mixtec
miw,PG,L,Akoye
mix,MX,L,Mixtec
miy,MX,L,Mixtec
miz,MX,L,Mixtec
mjc,MX,L,Mixtec
mjd,US,L,Maidu
mje,TD,X,Muskum
mjg,CN,L,Tu
mjh,TZ,L,Mwera
mji,CN,L,Kim Mun
mjj,PG,L,Mawak
mjk,PG,L,Matukar
mjl,IN,L,Mandeali
mjm,PG,L,Medebur
mjn,PG,L,Ma
mjo,IN,L,Malankuravan
mjp,IN,L,Malapandaram
mjq,IN,L,Malaryan
mjr,IN,L,Malavedan
mjs,NG,L,Miship
mjt,IN,L,Sauria Paharia
mju,IN,L,Manna-Dora
mjv,IN,L,Mannan
mjw,IN,L,Karbi
mjx,IN,L,Mahali
mjz,NP,L,Majhi
mka,CI,L,Mbre
mkb,IN,L,Mal Paharia
mkc,PG,L,Siliput
mkd,MK,L,Macedonian
mke,IN,L,Mawchi
mkf,NG,L,Miya
mkg,CN,L,Mak
mki,PK,L,Dhatki
mkj,FM,L,Mokilese
mkk,CM,L,Byep
mkl,BJ,L,Mokole
mkm,TH,L,Moklen
mkn,ID,L,Malay
mko,NG,L,Mingang Doso
mkp,PG,L,Moikodi
mkr,PG,L,Malas
mks,MX,L,Mixtec
mkt,NC,L,Vamale
mku,GN,L,Maninka
mkv,VU,L,Mafea
mkw,CG,L,Kituba
mkx,PH,L,Manobo
mky,ID,L,Makian
mkz,TL,L,Makasae
mla,VU,L,Malo
mlb,CM,L,Mbule
mlc,VN,L,Cao Lan
mle,PG,L,Manambu
mlf,LA,L,Mal
mlh,PG,L,Mape
mli,ID,L,Malimpung
mlj,TD,L,Miltu
mlk,KE,L,Kiwilwana
mll,VU,L,Malua Bay
mlm,CN,L,Mulam
mln,SB,L,Malango
mlo,SN,L,Mlomp
mlp,PG,L,Bargam
mlq,SN,L,Maninkakan
mlr,CM,L,Vame
mls,SD,L,Masalit
mlt,MT,L,Maltese
mlu,SB,L,ToÃ¢â‚¬â„¢abaita
mlv,VU,L,Mwotlap
mlw,CM,L,Moloko
mlx,VU,L,NaÃ¢â‚¬â„¢ahai
mlz,PH,L,Malaynon
mma,NG,L,Mama
mmb,ID,L,Momina
mmc,MX,L,Mazahua
mmd,CN,L,Maonan
mme,VU,L,Mae
mmf,NG,L,Mundat
mmg,VU,L,Ambrym
mmh,BR,L,MehinÃƒÂ¡ku
mmi,PG,L,Musar
mmj,IN,L,Majhwar
mmk,IN,L,Mukha-Dora
mml,CN,L,Man Met
mmm,VU,L,Maii
mmn,PH,L,Mamanwa
mmo,PG,L,Buang
mmp,PG,L,Siawi
mmq,PG,L,Musak
mmr,CN,L,Miao
mmt,PG,L,Malalamai
mmu,CM,L,Mmaala
mmv,BR,L,Miriti
mmw,VU,L,Emae
mmx,PG,L,Madak
mmy,TD,L,Migaama
mmz,CD,L,Mabaale
mna,PG,L,Mbula
mnb,ID,L,Muna
mnc,CN,L,Manchu
mnd,BR,L,MondÃƒÂ©
mne,TD,L,Naba
mnf,CM,L,Mundani
mng,VN,L,Mnong
mnh,CD,L,Mono
mni,IN,L,Meitei
mnj,AF,L,Munji
mnk,SN,L,Mandinka
mnl,VU,L,Tiale
mnm,PG,L,Mapena
mnn,VN,L,Mnong
mnp,CN,L,Chinese
mnq,MY,L,Minriq
mnr,US,L,Mono
mns,RU,L,Mansi
mnu,ID,L,Mer
mnv,SB,L,Rennell-Bellona
mnw,MM,L,Mon
mnx,ID,L,Manikion
mny,MZ,L,Manyawa
mnz,ID,L,Moni
moa,CI,L,Mwan
moc,AR,L,MocovÃƒÂ_
moe,CA,L,Montagnais
mog,ID,L,Mongondow
moh,CA,L,Mohawk
moi,NG,L,Mboi
moj,CG,L,Monzombo
mok,ID,L,Morori
mom,NI,L,Mangue
moo,VN,L,Monom
mop,BZ,L,Maya
moq,ID,L,Mor
mor,SD,L,Moro
mos,BF,L,MÃƒÂ_orÃƒÂ©
mot,CO,L,BarÃƒÂ_
mou,TD,L,Mogum
mov,US,L,Mohave
mow,CG,L,Moi
mox,PG,L,Molima
moy,ET,L,Shekkacho
moz,TD,L,Mukulu
mpa,TZ,L,Mpoto
mpb,AU,L,Mullukmulluk
mpc,AU,L,Mangarayi
mpd,BR,L,Machinere
mpe,ET,L,Majang
mpg,TD,L,Marba
mph,AU,L,Maung
mpi,CM,L,Mpade
mpj,AU,L,Martu Wangka
mpk,TD,L,Mbara
mpl,PG,L,Watut
mpm,MX,L,Mixtec
mpn,PG,L,Mindiri
mpo,PG,L,Miu
mpp,PG,L,Migabac
mpq,BR,L,MatÃƒÂ_s
mpr,SB,L,Vangunu
mps,PG,L,Dadibi
mpt,PG,L,Mian
mpu,BR,L,MakurÃƒÂ¡p
mpv,PG,L,Mungkip
mpw,BR,L,Mapidian
mpx,PG,L,Misima-Panaeati
mpy,ID,X,Mapia
mpz,TH,L,Mpi
mqa,ID,L,Maba
mqb,CM,L,Mbuko
mqc,ID,L,Mangole
mqe,PG,L,Matepi
mqf,ID,L,Momuna
mqg,ID,L,Malay
mqh,MX,L,Mixtec
mqi,ID,L,Mariri
mqj,ID,L,Mamasa
mqk,PH,L,Manobo
mql,BJ,L,Mbelime
mqm,PF,L,Marquesan
mqn,ID,L,Moronene
mqo,ID,L,Modole
mqp,ID,L,Manipa
mqq,MY,L,Minokok
mqr,ID,L,Mander
mqs,ID,L,Makian
mqt,TH,L,Mok
mqu,SS,L,Mandari
mqv,PG,L,Mosimo
mqw,PG,L,Murupi
mqx,ID,L,Mamuju
mqy,ID,L,Manggarai
mqz,PG,L,Pano
mra,TH,L,Mlabri
mrb,VU,L,Marino
mrc,US,L,Maricopa
mrd,NP,L,Magar
mrf,ID,L,Elseng
mrg,IN,L,Mising
mrh,IN,L,Chin
mri,NZ,L,Maori
mrj,RU,L,Mari
mrk,NC,L,Hmwaveke
mrl,FM,L,Mortlockese
mrm,VU,L,Mwerlap
mrn,SB,L,Cheke Holo
mro,BD,L,Mru
mrp,VU,L,Morouas
mrq,PF,L,Marquesan
mrr,IN,L,Maria
mrs,VU,L,Maragus
mrt,NG,L,Marghi Central
mru,CM,L,Mono
mrv,PF,L,Mangareva
mrw,PH,L,Maranao
mrx,ID,L,Dineor
mry,PH,L,Mandaya
mrz,ID,L,Marind
msb,PH,L,Masbatenyo
msc,GN,L,Maninka
msd,MX,L,Yucatec Maya Sign Language
mse,TD,L,Musey
msf,ID,L,Mekwei
msg,ID,L,Moraid
msh,MG,L,Malagasy
msi,MY,L,Malay
msj,CD,L,Ma
msk,PH,L,Mansaka
msl,ID,L,Molof
msm,PH,L,Manobo
msn,VU,L,VurÃƒÂ«s
mso,ID,L,Mombum
msp,BR,X,MaritsauÃƒÂ¡
msq,NC,L,Caac
msr,MN,L,Mongolian Sign Language
mss,ID,L,Masela
msu,PG,L,Musom
msv,CM,L,Maslam
msw,GW,L,Mansoanka
msx,PG,L,Moresada
msy,PG,L,Aruamu
msz,PG,L,Momare
mta,PH,L,Manobo
mtb,CI,L,Anyin Morofo
mtc,PG,L,Munit
mtd,ID,L,Mualang
mte,SB,L,Mono
mtf,PG,L,Murik
mtg,ID,L,Una
mth,ID,L,Munggui
mti,PG,L,Maiwa
mtj,ID,L,Moskona
mtk,CM,L,MboÃ¢â‚¬â„¢
mtl,NG,L,Montol
mtn,NI,L,Matagalpa
mto,MX,L,Mixe
mtp,BO,L,WichÃƒÂ_ LhamtÃƒÂ©s Nocten
mtq,VN,L,Muong
mtr,IN,L,Mewari
mts,PE,L,Yora
mtt,VU,L,Mota
mtu,MX,L,Mixtec
mtv,PG,L,AsaroÃ¢â‚¬â„¢o
mtw,PH,L,Binukidnon
mtx,MX,L,Mixtec
mty,PG,L,Nabi
mua,TD,L,Mundang
mub,TD,L,Mubi
muc,CM,L,Ajumbu
mud,RU,L,Aleut
mue,EC,L,Media Lengua
mug,CM,L,Musgu
muh,SS,L,MÃƒÂ_ndÃƒÂ_
mui,ID,L,Musi
muj,TD,L,Mabire
muk,NP,L,Mugom
mum,PG,L,Maiwala
muo,CM,L,Nyong
mup,IN,L,Malvi
muq,CN,L,Miao
mur,SS,L,Murle
mus,US,L,Muskogee
mut,IN,L,Muria
muu,KE,L,Yaaku
muv,IN,L,Muthuvan
mux,PG,L,Bo-Ung
muy,CM,L,Muyang
muz,ET,L,Mursi
mva,PG,L,Manam
mvb,US,L,Mattole
mvd,ID,L,Mamboru
mve,PK,L,Marwari
mvf,CN,L,Mongolian
mvg,MX,L,Mixtec
mvh,TD,L,Mulgi
mvi,JP,L,Miyako
mvk,PG,L,Mekmek
mvl,AU,X,Mbara
mvm,CN,L,Muya
mvn,PG,L,Minaveha
mvo,SB,L,Marovo
mvp,ID,L,Duri
mvq,PG,L,Moere
mvr,ID,L,Marau
mvs,ID,L,Massep
mvt,VU,L,Mpotovoro
mvu,TD,L,Marfa
mvv,MY,L,Tagal Murut
mvw,TZ,L,Machinga
mvx,ID,L,Meoswar
mvy,PK,L,Kohistani
mvz,ET,L,Mesqan
mwa,PG,L,Mwatebu
mwb,PG,L,Juwal
mwc,PG,L,Are
mwe,TZ,L,Mwera
mwf,AU,L,Murrinh-Patha
mwg,PG,L,Aiklep
mwh,PG,L,Mouk-Aria
mwi,VU,L,Ninde
mwk,ML,L,Maninkakan
mwl,PT,L,Mirandese
mwm,TD,L,Sar
mwn,ZM,L,Nyamwanga
mwo,VU,L,Maewo
mwp,AU,L,Kala Lagaw Ya
mwq,MM,L,Chin
mws,KE,L,Mwimbi-Muthambi
mwt,MM,L,Moken
mwu,SS,X,Mittu
mwv,ID,L,Mentawai
mww,CN,L,Hmong Daw
mwx,TZ,L,Mediak
mwy,TZ,X,Mosiro
mwz,CD,L,Moingi
mxa,MX,L,Mixtec
mxb,MX,L,Mixtec
mxc,ZW,L,Manyika
mxd,ID,L,Modang
mxe,VU,L,Mele-Fila
mxf,CM,L,Malgbe
mxg,AO,L,Mbangala
mxh,CD,L,Mvuba
mxj,IN,L,Miju-Mishmi
mxk,PG,L,Monumbo
mxl,BJ,L,Gbe
mxm,PG,L,Meramera
mxn,ID,L,Moi
mxo,ZM,L,Mbowe
mxp,MX,L,Mixe
mxq,MX,L,Mixe
mxr,MY,L,Murik
mxs,MX,L,Mixtec
mxt,MX,L,Mixtec
mxu,CM,L,Mada
mxv,MX,L,Mixtec
mxw,PG,L,Namo
mxx,CI,L,Mahou
mxy,MX,L,Mixtec
mxz,ID,L,Masela
mya,MM,L,Burmese
myb,TD,L,Mbay
myc,CD,L,Mayeka
myd,PG,L,Maramba
mye,GA,L,Myene
myf,ET,L,Bambassi
myg,CM,L,Manta
myh,US,L,Makah
myi,IN,L,Mina
myj,SS,L,Mangayat
myk,ML,L,SÃƒÂ©noufo
myl,ID,L,Moma
mym,ET,L,MeÃ¢â‚¬â„¢en
myo,ET,L,Anfillo
myp,BR,L,PirahÃƒÂ£
myr,PE,L,Muniche
mys,ET,X,Mesmes
myu,BR,L,MundurukÃƒÂº
myv,RU,L,Erzya
myw,PG,L,Muyuw
myx,UG,L,Masaaba
myy,CO,L,Macuna
myz,IR,L,Mandaic
mza,MX,L,Mixtec
mzb,DZ,L,Tumzabt
mzc,MG,L,Madagascar Sign Language
mzd,CM,L,Malimba
mze,PG,L,Morawa
mzh,AR,L,WichÃƒÂ_ LhamtÃƒÂ©s GÃƒÂ_isnay
mzi,MX,L,Mazatec
mzj,LR,L,Manya
mzk,NG,L,Mambila
mzl,MX,L,Mixe
mzm,NG,L,Mumuye
mzn,IR,L,Mazanderani
mzo,BR,L,Matipuhy
mzp,BO,L,Movima
mzq,ID,L,Mori Atas
mzr,BR,L,MarÃƒÂºbo
mzs,MO,L,Macanese
mzt,MY,L,Mintil
mzu,PG,L,Inapang
mzv,CF,L,Mandja
mzw,GH,L,Deg
mzx,GY,L,Mawayana
mzy,MZ,L,Mozambican Sign Language
mzz,PG,L,Maiadomu
naa,ID,L,Namla
nab,BR,L,NambikuÃƒÂ¡ra
nac,PG,L,Narak
nad,AU,L,Nijadali
nae,ID,X,NakaÃ¢â‚¬â„¢ela
naf,PG,L,Nabak
nag,IN,L,Naga Pidgin
naj,GN,L,Nalu
nak,PG,L,Nakanai
nal,PG,L,Nalik
nam,AU,L,NganÃ¢â‚¬â„¢gityemerri
nan,CN,L,Chinese
nao,NP,L,Naaba
nap,IT,L,Napoletano-Calabrese
naq,NA,L,Khoekhoe
nar,NG,L,Iguta
nas,PG,L,Naasioi
nat,NG,L,Cahungwarya
nau,NR,L,Nauruan
nav,US,L,Navajo
naw,GH,L,Nawuri
nax,PG,L,Nakwi
nay,AU,L,Narrinyeri
naz,MX,L,Nahuatl
nba,AO,L,Nyemba
nbb,NG,L,Ndoe
nbc,IN,L,Naga
nbd,CD,L,Ngbinda
nbe,IN,L,Naga
nbg,IN,X,Nagarchal
nbh,NG,L,Ngamo
nbi,IN,L,Naga
nbj,AU,L,Ngarinman
nbk,PG,L,Nake
nbl,ZA,L,Ndebele
nbm,CF,L,Ngbaka MaÃ¢â‚¬â„¢bo
nbn,ID,L,Kuri
nbo,NG,L,Nkukoli
nbp,NG,L,Nnam
nbq,ID,L,Nggem
nbr,NG,L,Numana-Nunku-Gbantu-Numbu
nbs,NA,L,Namibian Sign Language
nbt,IN,L,Na
nbu,IN,L,Naga
nbv,CM,L,Ngamambo
nbw,CD,L,Ngbandi
nby,PG,L,Ningera
nca,PG,L,Iyo
ncb,IN,L,Nicobarese
ncc,PG,L,Ponam
ncd,NP,L,Nachering
nce,PG,L,Yale
ncf,PG,L,Notsi
ncg,CA,L,NisgaÃ¢â‚¬â„¢a
nch,MX,L,Nahuatl
ncj,MX,L,Nahuatl
nck,AU,L,Nakara
ncl,MX,L,Nahuatl
ncm,PG,L,Nambo
ncn,PG,L,Nauna
nco,PG,L,Sibe
ncp,CM,L,Ndaktup
ncr,CM,L,Ncane
ncs,NI,L,Nicaraguan Sign Language
nct,IN,L,Naga
ncu,GH,L,Chumburung
ncx,MX,L,Nahuatl
ncz,US,L,Natchez
nda,CG,L,Ndasa
ndb,CM,L,Kenswei Nsei
ndc,MZ,L,Ndau
ndd,NG,L,Nde-Nsele-Nta
nde,ZW,L,Ndebele
ndg,TZ,L,Ndengereko
ndh,TZ,L,Ndali
ndi,NG,L,Samba Leko
ndj,TZ,L,Ndamba
ndk,CD,L,Ndaka
ndl,CD,L,Ndolo
ndm,TD,L,Ndam
ndn,CG,L,Ngundi
ndo,NA,L,Ndonga
ndp,UG,L,Ndo
ndq,AO,L,Ndombe
ndr,NG,L,Ndoola
nds,DE,L,Saxon
ndt,CD,L,Ndunga
ndu,CM,L,Dugun
ndv,SN,L,Ndut
ndw,CD,L,Ndobo
ndx,ID,L,Nduga
ndy,CF,L,Lutos
ndz,SS,L,Ndogo
nea,ID,L,NgadÃ¢â‚¬â„¢a
neb,CI,L,Toura
nec,ID,L,Nedebang
ned,NG,L,Nde-Gbite
nee,NC,L,NÃƒÂªlÃƒÂªmwa-Nixumwak
nef,IN,L,Nefamese
neg,RU,L,Negidal
neh,BT,L,Nyenkha
nej,PG,L,Neko
nek,NC,L,Neku
nem,NC,L,Nemi
nen,NC,L,Nengone
neo,VN,L,NÃƒÂ¡-Meo
neq,MX,L,Mixe
ner,ID,L,Yahadian
nes,IN,L,Kinnauri
net,PG,L,Nete
nev,LA,L,Nyaheun
new,NP,L,Newar
nex,PG,L,Neme
ney,CI,L,Neyo
nez,US,L,Nez Perce
nfa,ID,L,Dhao
nfd,NG,L,Ahwai
nfl,SB,L,Ãƒâ€_iwoo
nfr,GH,L,Nafaanra
nfu,CM,L,Mfumte
nga,CD,L,Ngbaka
ngb,CD,L,Ngbandi
ngc,CD,L,Ngombe
ngd,CF,L,Ngando
nge,CM,L,Ngemba
ngg,CF,L,Ngbaka Manza
ngh,ZA,L,N|u
ngi,NG,L,Ngizim
ngj,CM,L,Ngie
ngk,AU,L,Dalabon
ngl,MZ,L,Lomwe
ngm,FM,L,Ngatik MenÃ¢â‚¬â„¢s Creole
ngn,CM,L,Ngwo
ngo,TZ,L,Ngoni
ngp,TZ,L,Ngulu
ngq,TZ,L,Ngoreme
ngr,SB,L,Engdewu
ngs,NG,L,Gvoko
ngt,LA,L,Ngeq
ngu,MX,L,Nahuatl
ngv,CM,X,Nagumi
ngw,NG,L,Ngwaba
ngx,NG,L,Nggwahyi
ngy,CM,L,Tibea
ngz,CG,L,Ngungwel
nha,AU,L,Nhanda
nhb,CI,L,Beng
nhc,MX,L,Nahuatl
nhd,PY,L,GuaranÃƒÂ_
nhe,MX,L,Nahuatl
nhf,AU,L,Nhuwala
nhg,MX,L,Nahuatl
nhh,IN,L,Nahari
nhi,MX,L,Nahuatl
nhk,MX,L,Nahuatl
nhm,MX,L,Nahuatl
nhn,MX,L,Nahuatl
nho,PG,L,Takuu
nhp,MX,L,Nahuatl
nhq,MX,L,Nahuatl
nhr,BW,L,Naro
nht,MX,L,Nahuatl
nhu,CM,L,Noone
nhv,MX,L,Nahuatl
nhw,MX,L,Nahuatl
nhx,MX,L,Nahuatl
nhy,MX,L,Nahuatl
nhz,MX,L,Nahuatl
nia,ID,L,Nias
nib,PG,L,Nakame
nid,AU,L,Ngandi
nie,TD,L,Niellim
nif,PG,L,Nek
nig,AU,X,Ngalakan
nih,TZ,L,Nyiha
nii,PG,L,Nii
nij,ID,L,Ngaju
nik,IN,L,Nicobarese
nil,ID,X,Nila
nim,TZ,L,Nilamba
nin,NG,L,Ninzo
nio,RU,L,Nganasan
niq,KE,L,Nandi
nir,ID,L,Nimboran
nis,PG,L,Nimi
nit,IN,L,Kolami
niu,NU,L,Niue
niv,RU,L,Gilyak
niw,PG,L,Nimo
nix,CD,L,Hema
niy,CD,L,Ngiti
niz,PG,L,Ningil
nja,NG,L,Nzanyi
njb,IN,L,Naga
njd,TZ,L,Ndonde Hamba
njh,IN,L,Naga
nji,AU,L,Gudanji
njj,CM,L,Njen
njl,SS,L,Njalgulgule
njm,IN,L,Naga
njn,IN,L,Naga
njo,IN,L,Naga
njr,NG,L,Njerep
njs,ID,L,Nisa
njt,SR,L,Ndyuka-Trio Pidgin
nju,AU,X,Ngadjunmaya
njx,CG,L,Kunyi
njy,CM,L,Njyem
njz,IN,L,Nyishi
nka,ZM,L,Nkoya
nkb,IN,L,Naga
nkc,CM,L,Nkongho
nkd,IN,L,Koireng
nke,SB,L,Duke
nkf,IN,L,Naga
nkg,PG,L,Nekgini
nkh,IN,L,Naga
nki,IN,L,Naga
nkj,ID,L,Nakai
nkk,VU,L,Nokuku
nkm,PG,L,Namat
nkn,AO,L,Nkangala
nko,GH,L,Nkonya
nkq,GH,L,Nkami
nkr,FM,L,Nukuoro
nks,ID,L,Asmat
nkt,TZ,L,Nyika
nku,CI,L,Kulango
nkv,MW,L,Nyika
nkw,CD,L,Nkutu
nkx,NG,L,Nkoroo
nkz,NG,L,Nkari
nla,CM,L,Ngombale
nlc,ID,L,Nalca
nld,NL,L,Dutch
nle,KE,L,Nyala
nlg,SB,L,Gela
nli,AF,L,Grangali
nlj,CD,L,Nyali
nlk,ID,L,Yali
nll,IN,L,Nihali
nlo,CD,L,Ngul
nlq,MM,L,Naga
nlr,AU,L,Ngarla
nlu,GH,L,Nchumbulu
nlv,MX,L,Nahuatl
nlw,AU,X,Walangama
nlx,IN,L,Nahali
nly,AU,L,Nyamal
nlz,SB,L,NalÃƒÂ¶go
nma,IN,L,Naga
nmb,VU,L,VÃ¢â‚¬â„¢ÃƒÂ«nen Taut
nmc,TD,L,Ngam
nmd,GA,L,Ndumu
nme,IN,L,Naga
nmf,IN,L,Naga
nmg,CM,L,Kwasio
nmh,IN,L,Naga
nmi,NG,L,Nyam
nmj,CF,L,Ngombe
nmk,VU,L,Namakura
nml,CM,L,Ndemli
nmm,NP,L,Manangba
nmn,BW,L,!XÃƒÂ_ÃƒÂµ
nmo,IN,L,Naga
nmp,AU,X,Nimanbur
nmq,ZW,L,Nambya
nmr,CM,L,Nimbari
nms,VU,L,Letemboi
nmt,FM,L,Namonuito
nmu,US,L,Maidu
nmv,AU,X,Ngamini
nmw,PG,L,Rifao
nmx,PG,L,Nama
nmy,CN,L,Namuyi
nmz,TG,L,Nawdm
nna,AU,L,Nyangumarta
nnb,CD,L,Nande
nnc,TD,L,Nancere
nnd,VU,L,Ambae
nne,AO,L,Ngandyera
nnf,PG,L,Ngaing
nng,IN,L,Naga
nnh,CM,L,Ngiemboon
nni,ID,L,Nuaulu
nnj,ET,L,Nyangatom
nnk,PG,L,Nankina
nnl,IN,L,Naga
nnm,PG,L,Namia
nnn,TD,L,Ngete
nnp,IN,L,Naga
nnq,TZ,L,Ngindo
nnr,AU,L,Narungga
nns,NG,L,Ningye
nnt,US,L,Nanticoke
nnu,GH,L,Dwang
nnv,AU,X,Nugunu
nnw,BF,L,Nuni
nny,AU,X,Nyangga
nnz,CM,L,NdaÃ¢â‚¬â„¢ndaÃ¢â‚¬â„¢
noa,CO,L,Woun Meu
noc,PG,L,Nuk
nod,TH,L,Thai
noe,IN,L,Nimadi
nof,PG,L,Nomane
nog,RU,L,Nogai
noh,PG,L,Nomu
noi,IN,L,Noiri
noj,CO,L,Nonuya
nok,US,L,Nooksack
nol,US,L,Nomlaki
nop,PG,L,Numanggang
noq,CD,L,Ngongo
nor,NO,L,Norwegian
nos,CN,L,Nisu
not,PE,L,Nomatsiguenga
nou,PG,L,Ewage-Notu
now,TZ,L,Nyambo
noy,TD,L,Noy
noz,ET,L,Nayi
npa,NP,L,Nar Phu
npb,BT,L,Nupbikha
npg,MM,L,Naga
nph,IN,L,Naga
npi,NP,L,Nepali
npl,MX,L,Nahuatl
npn,PG,L,Mondropolon
npo,IN,L,Naga
nps,ID,L,Nipsan
npu,IN,L,Naga
npy,ID,L,Napu
nqg,BJ,L,Nago
nqk,BJ,L,Ede Nago
nqm,ID,L,Ndom
nqn,PG,L,Nen
nqo,GN,L,NÃ¢â‚¬â„¢ko
nqq,MM,L,Naga
nqy,MM,L,Naga
nra,GA,L,Ngom
nrb,ER,L,Nara
nre,IN,L,Naga
nrf,JE,L,JÃƒÂ¨rriais
nrg,VU,L,Narango
nri,IN,L,Naga
nrl,AU,L,Ngarluma
nrm,MY,L,Narom
nrr,IN,X,Nora
nru,CN,L,Narua
nrx,AU,X,Ngurmbur
nrz,PG,L,Lala
nsa,IN,L,Naga
nsc,NG,L,Nshi
nsd,CN,L,Nisu
nse,ZM,L,Nsenga
nsf,CN,L,Nisu
nsg,TZ,L,Ngasa
nsh,CM,L,Ngoshie
nsi,NG,L,Nigerian Sign Language
nsk,CA,L,Naskapi
nsl,NO,L,Norwegian Sign Language
nsm,IN,L,Naga
nsn,PG,L,Nehan
nso,ZA,L,Sotho
nsp,NP,L,Nepalese Sign Language
nsq,US,L,Miwok
nsr,CA,L,Maritime Sign Language
nss,PG,L,Nali
nst,MM,L,Naga
nsu,MX,L,Nahuatl
nsv,CN,L,Nisu
nsw,VU,L,Navut
nsx,AO,L,Songo
nsy,ID,L,Nasal
nsz,US,L,Nisenan
nte,MZ,L,Nathembo
ntg,AU,X,Ngantangarra
nti,BF,L,Natioro
ntj,AU,L,Ngaanyatjarra
ntk,TZ,L,Ikoma-Nata-Isenye
ntm,BJ,L,Nateni
nto,CD,L,Ntomba
ntp,MX,L,Tepehuan
ntr,GH,L,Delo
nts,CO,X,Natagaimas
ntu,SB,L,NatÃƒÂ_gu
ntw,US,L,Nottoway
ntx,MM,L,Naga
nty,VN,L,Mantsi
ntz,IR,L,Natanzi
nua,NC,L,Yuanga
nuc,BR,L,Nukuini
nud,PG,L,Ngala
nue,CD,L,Ngundu
nuf,CN,L,Nusu
nug,AU,X,Nungali
nuh,NG,L,Ndunda
nui,GQ,L,Kombe
nuj,UG,L,Nyole
nuk,CA,L,Nuu-chah-nulth
nul,ID,L,Nusa Laut
num,TO,L,NiuafoÃ¢â‚¬â„¢ou
nun,MM,L,Anong
nuo,VN,L,NguÃƒÂ´n
nup,NG,L,Nupe-Nupe-Tako
nuq,PG,L,Nukumanu
nur,PG,L,Nukuria
nus,SS,L,Nuer
nut,VN,L,Nung
nuu,CD,L,Ngbundu
nuv,BF,L,Nuni
nuw,FM,L,Nguluwan
nux,PG,L,Mehek
nuy,AU,L,Nunggubuyu
nuz,MX,L,Nahuatl
nvh,VU,L,Nasarian
nvm,PG,L,Namiae
nvo,CM,L,Nyokon
nwb,CI,L,Nyabwa
nwe,CM,L,Ngwe
nwg,AU,X,Ngayawung
nwi,VU,L,Tanna
nwm,SS,L,Nyamusa-Molo
nwo,AU,X,Nauo
nwr,PG,L,Nawaru
nxa,TL,L,Nauete
nxd,CD,L,Ngando
nxe,ID,L,Nage
nxg,ID,L,NgadÃ¢â‚¬â„¢a
