"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","morphological.complexity","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.length","mean.dependency.length","information.density","syllable.rate","information.rate","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log"
"1230","cle","Oto-Manguean","Chinantecan","Mexico","North America","chinanteclealao",17.33,-95.92,21.8167,232.083,195.679,12,3.30103,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54054054054054,NA,NA,NA,NA,NA,-0.4846364,0.12048546,1.86204304,0.499297351,20866.87,8.76248954737158,10.4350271528992,1.09861228866811,0.503257054266038,NA,NA,NA,3.55534806148941,3.3322045101752,1.94591014905531,2.19722457733622,2.94443897916644,1.94591014905531,1.94591014905531,NA
"1231","chf","Mayan","Mayan","Mexico","North America","chontalmaya",18.17,-92.58,25.865,142.433,89.794,9.4,4.74036,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8206905559254,12.5302300795654,0,0.822155861123479,NA,NA,NA,3.61091791264422,3.2188758248682,2.484906649788,1.94591014905531,2.89037175789616,2.484906649788,1.79175946922805,NA
"1232","cti","Mayan","Mayan","Mexico","North America","chol",17.75,-92.5,26.4694,288.528,147.692,11.6667,4.95424,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0131936126242,10.9940256659367,0,0.706902145792281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","crn","Uto-Aztecan","Corachol","Mexico","North America","cora",22.17,-104.83,25.7417,130.5,167.017,5,3.90309,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6722878577776,12.4411250046685,1.38629436111989,0.935701125393978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","cpa","Oto-Manguean","Chinantecan","Mexico","North America","chinantecpalantla",18.83,-96.75,25.1361,133.444,118.816,6.6667,4.07918,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7035814900078,11.7825708499359,1.94591014905531,0.954780408654679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","cso","Oto-Manguean","Chinantecan","Mexico","North America","chinantecsochiapan",17.75,-96.67,25.0278,231.972,198.205,9.3333,3.76343,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85119047619048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15133319139615,10.6195697043786,1.38629436111989,0.953201085894252,NA,NA,NA,3.66356164612965,2.89037175789616,2.63905732961526,1.6094379124341,2.56494935746154,2.63905732961526,1.94591014905531,1.94591014905531
"1236","cuc","Oto-Manguean","Chinantecan","Mexico","North America","chinantecsanfelipeusila",17.92,-96.5,24.9833,41.667,44.529,4,3.95424,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10509096125709,10.6276972585479,1.09861228866811,0.988015867326083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","cut","Oto-Manguean","Mixtecan","Mexico","North America","cuicatec",17.83,-96.83,23.66945,42.889,44.509,4.33335,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2972005408773,11.1793669792509,1.09861228866811,0.933187179533885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","cnt","Oto-Manguean","Chinantecan","Mexico","North America","chinantectepetotutla",17.83,-96.5,25.2125,179.333,155.959,8,3.30103,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2358441888237,11.2052311432531,1.79175946922805,0.937739063080025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","ctp","Oto-Manguean","Zapotecan","Mexico","North America","chatinoyaitepec",16.25,-97.25,NA,NA,NA,NA,4.07918,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57692307692308,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,1.86204304,0.220147906,20912.69,10.9203292527152,11.731418218069,1.6094379124341,NA,NA,NA,NA,3.2188758248682,2.77258872223978,2.19722457733622,2.19722457733622,1.94591014905531,2.19722457733622,1.6094379124341,NA
"1240","dih","Hokan","Yuman","USA","North America","dieguenomesagrande",32.67,-116.17,14.8132,36.368,29.451,4.91665,2.46982,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28030303030303,NA,NA,NA,NA,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,18444.9,11.5685919330791,12.5989370302625,0.916290731874155,1.71483342747944,NA,NA,NA,3.52636052461616,3.2188758248682,2.19722457733622,2.30258509299405,2.70805020110221,2.19722457733622,1.6094379124341,NA
"1241","var","Uto-Aztecan","Tarahumaran","Mexico","North America","guarijio",27.75,-108.67,NA,NA,NA,NA,3.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8006230529595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4210428861552,12.1378152178238,1.38629436111989,NA,NA,NA,NA,3.25809653802148,2.484906649788,2.63905732961526,1.6094379124341,1.94591014905531,1.6094379124341,1.6094379124341,NA
"1242","hsf","Mayan","Mayan","Mexico","North America","huastec",22.08,-99.33,22.4667,132.472,129.687,8,3.24279,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,20237.17,11.1154434073529,11.5420569914765,1.09861228866811,1.20902004554745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","hch","Uto-Aztecan","Corachol","Mexico","North America","huichol",22,-104,20.3583,56.556,65.696,4.6667,4.30103,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38461538461539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7854852769384,12.9043193016348,1.6094379124341,1.14978057524251,NA,NA,NA,3.2188758248682,2.70805020110221,2.30258509299405,1.79175946922805,2.19722457733622,2.30258509299405,1.6094379124341,NA
"1244","huv","Huavean","Huavean","Mexico","North America","huavesanmateodelmar",16.22,-95,NA,NA,NA,NA,4.07918,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39375,NA,NA,NA,NA,NA,-0.4846364,0.12048546,0.54663194,0.060826985,21019.99,9.21483027724904,11.6832334806224,0.693147180559945,NA,NA,NA,NA,3.17805383034795,2.89037175789616,1.79175946922805,1.94591014905531,2.39789527279837,1.79175946922805,1.79175946922805,NA
"1245","ixc","Oto-Manguean","Popolocan","Mexico","North America","ixcatec",17.83,-97.17,25.7583,43.667,49.238,4,2.07555,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32432432432432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44634145044429,10.2244835040178,NA,0.915250190698908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","kic","Algic","Algonquian","USA","North America","kickapoo",42.25,-84,14.8356,107.317,20.609,9.9194,2.92376,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1212797150583,13.7205447188679,2.52572864430826,2.05750263416108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","klb","Hokan","Yuman","Mexico","North America","kiliwa",31.33,-115.67,NA,NA,NA,NA,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.890479029983,11.3672636525389,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","lac","Mayan","Mayan","Mexico","North America","lacandon",17,-91.5,NA,NA,NA,NA,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99094882830612,11.2399349412614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","maz","Oto-Manguean","Otomian","Mexico","North America","mazahua",19.42,-99.92,14.5217,67.433,69.848,6.4,5.54407,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76607142857143,NA,NA,NA,NA,NA,-1.2345266,1.79538213,0.54663194,0.369162496,20477.8,11.5354840949214,11.7801088679447,1.09861228866811,0.566506279592548,NA,NA,NA,4.14313472639153,3.80666248977032,2.70805020110221,2.70805020110221,3.40119738166216,2.70805020110221,2.19722457733622,1.09861228866811
"1250","mco","Mixe-Zoque","Mixe-Zoque","Mexico","North America","mixecoatlan",16.92,-95.67,NA,NA,NA,NA,3.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3428386566434,11.4102834729983,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","mxt","Oto-Manguean","Mixtecan","Mexico","North America","mixtecjamiltepec",16.25,-97.83,NA,NA,NA,NA,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05263337594615,10.5988323166396,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","mjc","Oto-Manguean","Mixtecan","Mexico","North America","mixtecsanjuancolorado",16.5,-98,26.9167,106.167,116.071,6,4.13033,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.79445363151199,10.9985602509057,1.38629436111989,-0.0350056091988153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","mxp","Mixe-Zoque","Mixe-Zoque","Mexico","North America","mixetlahuitoltepec",17.08,-96.17,20.4,41,41.726,5,3.69897,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40140845070423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6219200810842,10.8236906212302,0.693147180559945,0.468565095051389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","mto","Mixe-Zoque","Mixe-Zoque","Mexico","North America","mixetotontepec",17.25,-96,15.575,83.667,75.853,7,3.716,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,1.3900889,-1.5544112,-0.7687792,-0.311033824,20871.34,10.4452884506014,11.2443006440519,1.38629436111989,0.322880283101746,NA,NA,NA,3.13549421592915,2.63905732961526,2.19722457733622,1.09861228866811,2.39789527279837,2.19722457733622,2.19722457733622,NA
"1255","mib","Oto-Manguean","Mixtecan","Mexico","North America","mixtecatatlahuca",17,-97.75,NA,NA,NA,NA,3.91908,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03264808356589,10.6332800172928,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","mig","Oto-Manguean","Mixtecan","Mexico","North America","mixtecchalcatongo",17.05,-97.58,NA,NA,NA,NA,4.15996,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.975,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,1.86204304,0.220147906,20820.82,9.89862575311922,11.0660444360025,1.94591014905531,NA,NA,NA,NA,3.46573590279973,2.94443897916644,2.30258509299405,1.79175946922805,2.56494935746154,2.30258509299405,1.6094379124341,1.09861228866811
"1257","mio","Oto-Manguean","Mixtecan","Mexico","North America","mixtecjicaltepec",16.33,-98,26.9167,106.167,116.071,6,4.30103,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.057323897251,11.3348628260966,1.6094379124341,-0.0350056091988153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","mim","Oto-Manguean","Mixtecan","Mexico","North America","mixtecalacatlatzala",17.25,-98.58,20.775,81.917,84.626,6,4.34686,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1351943345108,11.3504418289673,1.6094379124341,0.210585022066814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","mie","Oto-Manguean","Mixtecan","Mexico","North America","mixtecocotepec",17.17,-97.75,16.6917,83.667,88.401,6,3.69897,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0807128119053,11.1070452707257,1.38629436111989,0.613616841603137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","mil","Oto-Manguean","Mixtecan","Mexico","North America","mixtecpenoles",17.08,-96.92,19.52315,54.2265,53.675,6.05555,4.12766,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28378378378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57025007842484,11.04785365429,1.38629436111989,0.521646862397574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","mks","Oto-Manguean","Mixtecan","Mexico","North America","mixtecsilacayoapan",17.5,-98.17,20.84445,76.528,79.272,6,4.27224,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4488668286695,11.7911252220325,1.94591014905531,0.413168692493197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","miy","Oto-Manguean","Mixtecan","Mexico","North America","mixtecayutla",16.92,-99.17,NA,NA,NA,NA,3.92942,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0003873772761,11.0147527873276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","mih","Oto-Manguean","Mixtecan","Mexico","North America","mixtecchayuco",16.42,-97.83,26.9167,106.167,116.071,6,4.47712,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.43524237630526,10.8040959570082,1.09861228866811,-0.0350056091988153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","mpm","Oto-Manguean","Mixtecan","Mexico","North America","mixtecyosondua",16.92,-97.58,NA,NA,NA,NA,3.69897,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33874458874459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11822508306838,10.6503176700123,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","miz","Oto-Manguean","Mixtecan","Mexico","North America","mixteccoatzospan",18.08,-96.58,22.3833,202.167,187.11,10,3.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28626945278307,10.3003490891701,1.79175946922805,0.814700876112522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","mfy","Uto-Aztecan","Cahita","Mexico","North America","mayo",26,-108,22.1068,61.674,67.778,4.7273,4.60206,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53378378378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8981025373446,14.261996040914,1.6094379124341,1.52631713903972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","maq","Oto-Manguean","Popolocan","Mexico","North America","mazatecchiquihuitlan",17.75,-96.92,21.8833,286.25,217.472,12,3.39794,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98,NA,NA,NA,NA,NA,-0.4846364,0.12048546,1.86204304,0.499297351,20779.78,8.19090888118251,10.1481968817649,1.09861228866811,0.708528282598248,NA,NA,NA,3.63758615972639,3.25809653802148,2.07944154167984,2.484906649788,2.63905732961526,2.07944154167984,1.38629436111989,1.38629436111989
"1268","mau","Oto-Manguean","Popolocan","Mexico","North America","mazatechuautla",18.25,-96.83,22.1556,201.181,177.274,8.8333,4.85733,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86486486486486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5844103184734,11.4019827310162,2.07944154167984,0.749669280884271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","nhn","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlcentral",19,-98.25,15.6056,70.37,68.304,6.2222,4.60206,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00819672131148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3197896442404,11.936112606066,0.693147180559945,0.66088221997267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","nhe","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlhuasteca",22,-99,21.7033,146.6915,140.144,8.75,5.61278,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6883861341075,12.3618384489143,1.87180217690159,1.16102354878951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","ncl","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlmichoacan",18.5,-103,NA,NA,NA,NA,3.47712,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3168546905401,11.2594129082885,NA,NA,NA,NA,NA,3.2188758248682,2.99573227355399,1.6094379124341,1.94591014905531,2.56494935746154,1.6094379124341,1.6094379124341,NA
"1272","ncj","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlnorthpuebla",20,-98.25,14.9,141.972,115.241,10.3333,4.77815,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70075757575758,NA,NA,NA,NA,NA,-1.2345266,-0.7169629,-0.7687792,-0.906756206,20494.01,10.3789450324643,11.209384976584,1.09861228866811,0.744362971944216,NA,NA,NA,2.99573227355399,2.77258872223978,1.38629436111989,1.38629436111989,2.484906649788,1.38629436111989,1.38629436111989,NA
"1273","nhg","Uto-Aztecan","Aztecan","Mexico","North America","nahuatltetelcingo",19.67,-99,18.675,93.7,100.64,6.2,3.54407,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07894736842105,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,20493.66,8.96507901540835,10.4700505809866,NA,0.891588119233783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274","ngu","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlxalitla",18,-99.5,24.2667,70.833,78.957,5.5,5.17609,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6743581994084,12.8363252862079,1.6094379124341,0.424940884608821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","nhx","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlmecayapanisthmus",18.25,-94.83,25.5467,201.217,143.947,9.6,4.30103,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80645161290323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8978128232156,11.6970454037056,0.693147180559945,0.795748894220665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","nhp","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlpajapan",18.25,-94.75,NA,NA,NA,NA,3.8451,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19674841845672,10.6721363764959,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","azz","Uto-Aztecan","Aztecan","Mexico","North America","nahuatlsierradezacapoaxtla",19.58,-97.33,NA,NA,NA,NA,5.09691,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6991913214212,11.3959983129409,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","ocu","Oto-Manguean","Otomian","Mexico","North America","ocuilteco",18.92,-99.67,15.3458,63.667,63.956,6,1.69897,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31311670281925,10.1206935111836,NA,0.595865057753391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","otz","Oto-Manguean","Otomian","Mexico","North America","otomiixtenco",19.08,-97.92,NA,NA,NA,NA,2.86688,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44287964493076,10.7930235471015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","plo","Mixe-Zoque","Mixe-Zoque","Mexico","North America","olutec",17.95,-95,NA,NA,NA,NA,2.0086,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05128205128205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21392359562274,10.1250698857834,0.693147180559945,NA,NA,NA,NA,3.46573590279973,2.99573227355399,2.484906649788,1.94591014905531,2.56494935746154,2.484906649788,1.79175946922805,NA
"1281","ood","Uto-Aztecan","Tepiman","USA","North America","oodham",32,-112,18.7052,29.99,21.141,4.3125,4.07258,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35915492957746,NA,NA,NA,NA,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,18691.13,13.5566025138801,13.3716665622682,1.09861228866811,1.98178736686439,NA,NA,NA,3.36729582998647,2.94443897916644,2.30258509299405,1.79175946922805,2.56494935746154,2.30258509299405,1.6094379124341,NA
"1282","otq","Oto-Manguean","Otomian","Mexico","North America","otomisantiagomexquititlan",20.08,-100.08,15.7854,71,72.803,6,4.51851,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6137567390815,11.8814775950549,0.693147180559945,0.736589738402782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","ote","Oto-Manguean","Otomian","Mexico","North America","otomimezquital",20.17,-99.17,15.96655,56.112,42.0085,6.7768,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46052631578947,NA,NA,NA,NA,NA,1.3900889,0.12048546,0.54663194,0.685735432,20435.83,11.8341970404156,12.1070199713219,1.09861228866811,0.753136306373916,NA,NA,NA,4.06044301054642,3.73766961828337,2.56494935746154,2.56494935746154,3.36729582998647,2.56494935746154,2.19722457733622,1.09861228866811
"1284","otm","Oto-Manguean","Otomian","Mexico","North America","otomisierra",20.67,-98.83,15.9333,101.333,89.467,9,4.30103,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2277787578552,11.2502091385362,1.79175946922805,0.796696056188504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","pbs","Oto-Manguean","Pamean","Mexico","North America","pame",22,-99.5,22.4667,132.472,129.687,8,3.63849,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0310702382936,11.9493076757131,1.09861228866811,1.20902004554745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","pia","Uto-Aztecan","Tepiman","Mexico","North America","pimabajo",29,-111,NA,NA,NA,NA,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6450950238337,12.3550183745004,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","pbe","Oto-Manguean","Popolocan","Mexico","North America","popolocametzontla",18.17,-97.5,22.4833,53.167,52.357,5,3.30103,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55882352941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6346206082922,10.3000800821407,NA,0.836554643854674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","poe","Oto-Manguean","Popolocan","Mexico","North America","popolocasanjuanatzingo",18.17,-96.42,23.6389,266.417,226.916,9.6667,3.69897,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93243243243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46047632835399,10.7450978407337,0,0.798542695605286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","pbf","Oto-Manguean","Popolocan","Mexico","North America","popolocasanvicentecoyotepec",18.25,-97.83,17.9,38.667,47.002,5,2.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17823031805795,10.5636982328498,0,0.709020529716236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","tsz","Tarascan","Tarascan","Mexico","North America","purepecha",19.5,-101.67,17.3458,93.927,101.626,5.75,5.07918,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86363636363636,NA,NA,NA,NA,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,20392.09,12.4278232271124,12.2822973044924,0,0.703691394435616,NA,NA,NA,3.46573590279973,3.25809653802148,1.79175946922805,1.94591014905531,2.94443897916644,1.79175946922805,1.79175946922805,NA
"1291","sei","Hokan","Seri","Mexico","North America",NA,29,-112,NA,NA,NA,NA,2.90309,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9915418973142,12.5896703962533,0.693147180559945,NA,NA,NA,NA,3.2188758248682,2.83321334405622,2.07944154167984,1.38629436111989,2.56494935746154,2.07944154167984,1.38629436111989,NA
"1292","toj","Mayan","Mayan","Mexico","North America",NA,16.33,-91.5,NA,NA,NA,NA,4.5563,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0654363195221,11.1718426157913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","tep","Uto-Aztecan","Tepiman","Mexico","North America",NA,21.75,-104.75,23.4694,121.083,155.109,5,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875760361494113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","tbu","Uto-Aztecan","Tubar","Mexico","North America",NA,27,-108,21.1458,63.75,64.607,5.5,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51962260811174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
